longitude,latitude,housing_median_age,total_rooms,population,households,median_income,median_house_value,x1,x2,x3,is_train
-122.47,37.74,52.0,2055.0,735.0,252.0,8.1189,500001.0,-0.06007511553439327,0.20056468434336241,-0.05994375815161254,True
-122.04,37.99,38.0,2675.0,1378.0,480.0,3.8897,139900.0,0.07399205499489317,-0.20026560279938369,0.19080899678337962,True
-122.17,37.72,46.0,1369.0,766.0,289.0,3.5313,159700.0,0.015340600548411755,-0.08984382943965331,-0.08132507739846692,True
-122.07,37.59,15.0,3475.0,2568.0,653.0,4.6211,151400.0,0.028363098522924707,-0.19009641797681964,-0.21036184199162122,True
-122.49,38.22,33.0,1486.0,781.0,274.0,3.5647,251800.0,-0.010830973247850898,0.2089405042223378,0.4214194838561638,True
-122.23,37.79,48.0,1696.0,1481.0,343.0,2.0375,122500.0,0.006702234372769323,-0.02982977584752423,-0.011959121718927929,True
-122.16,37.69,36.0,1118.0,625.0,228.0,3.7813,192200.0,0.014981302009553677,-0.10042099263035897,-0.11114411575332973,True
-122.43,37.77,52.0,1760.0,742.0,318.0,4.445,400000.0,-0.04671453426558629,0.16236620033323934,-0.03058546690698583,True
-122.05,37.55,23.0,4247.0,2357.0,823.0,5.1321,211300.0,0.029438026828590744,-0.21008689763137867,-0.25031980043504803,True
-122.21,38.11,31.0,2766.0,1441.0,552.0,3.1768,131000.0,0.04279592807659705,-0.037407210313445606,0.30654484953069966,True
-122.13,37.44,42.0,2390.0,1146.0,468.0,6.3111,397400.0,-0.002591120871353289,-0.13434663239434064,-0.3603064348069936,True
-122.2,37.82,39.0,3770.0,1265.0,500.0,6.3302,362800.0,0.01736879836856536,-0.057705907770643126,0.018033659127403397,True
-122.15,37.41,29.0,473.0,359.0,87.0,7.0309,475000.0,-0.010809438034967773,-0.1155668526387058,-0.39016459400960163,True
-122.29,37.81,20.0,835.0,290.0,133.0,2.483,137500.0,-0.006741458067369137,0.02836724626152068,0.007933743822851357,True
-122.19,38.13,5.0,7854.0,4361.0,1395.0,4.9504,214800.0,0.04950447511463094,-0.05443005199745375,0.32668248876737177,True
-122.07,37.71,40.0,1808.0,746.0,270.0,5.3015,254900.0,0.04033952745986803,-0.18685157162001667,-0.0902703892777768,True
-122.22,37.8,52.0,2286.0,1073.0,441.0,3.0298,199600.0,0.010262586446444675,-0.03914507064512427,-0.0019745269669862986,True
-122.12,37.43,36.0,3212.0,1455.0,574.0,6.46,425500.0,-0.001088911906138368,-0.14396036015500788,-0.37031110051997196,True
-122.08,37.68,26.0,1167.0,253.0,137.0,2.4196,275000.0,0.03478814747081497,-0.17815080138183548,-0.1204074805577648,True
-122.42,37.74,52.0,1786.0,856.0,394.0,3.0833,328100.0,-0.04723081504286034,0.1522572367793977,-0.06070097277352712,True
-122.41,37.73,42.0,2604.0,1703.0,507.0,3.4231,230200.0,-0.045678451655281435,0.14241394634274918,-0.07081098988114914,True
-122.13,37.72,25.0,1134.0,340.0,171.0,6.5095,371200.0,0.025721841543153857,-0.12850970422853586,-0.08099148513881653,True
-122.01,37.99,28.0,1900.0,918.0,351.0,3.7841,144900.0,0.08156897597493784,-0.22813174401972172,0.19194001245103648,True
-122.23,37.77,52.0,772.0,409.0,160.0,3.3214,189600.0,0.00473025147602893,-0.030413389145208837,-0.03185622857475601,True
-122.43,37.75,52.0,2721.0,1043.0,519.0,3.7545,383700.0,-0.048775331184039455,0.16207861371675153,-0.05057240614140946,True
-122.42,37.77,52.0,2185.0,1266.0,626.0,2.7794,350000.0,-0.044151199592149644,0.15272558032573036,-0.03073636302829938,True
-122.41,37.76,52.0,2064.0,1726.0,466.0,3.4028,233300.0,-0.04261363081872749,0.14293171304731359,-0.04086106641328621,True
-122.29,37.81,49.0,844.0,560.0,152.0,1.75,75000.0,-0.006741458067369137,0.02836724626152068,0.007933743822851357,True
-122.15,37.46,52.0,1803.0,683.0,259.0,10.9508,500001.0,-0.005627293586286508,-0.11501271286520558,-0.3403276665363789,True
-122.24,37.73,21.0,7031.0,2930.0,1235.0,4.5213,228400.0,-0.001807757583352655,-0.02189362615892314,-0.07167065973163395,True
-122.28,37.86,52.0,1999.0,780.0,358.0,3.3906,179300.0,0.0008204335629723264,0.019977612692878944,0.057646542506466676,True
-122.41,37.81,25.0,1178.0,592.0,441.0,3.6728,500001.0,-0.037454491568120106,0.14360260819127588,0.00905284736438092,True
-122.43,37.79,52.0,3219.0,1152.0,830.0,4.2042,500001.0,-0.044642149141272854,0.16261020243489005,-0.010599213944292656,True
-122.2,37.77,41.0,1547.0,1024.0,341.0,2.0562,102000.0,0.012478680721172936,-0.05932254637716364,-0.031730890427178235,True
-122.3,38.3,44.0,3690.0,1922.0,736.0,2.6346,139800.0,0.04071345723805667,0.04589911143363084,0.4954732281701315,True
-122.28,37.86,52.0,3007.0,1582.0,636.0,2.5652,157700.0,0.0008204335629723264,0.019977612692878944,0.057646542506466676,True
-122.44,37.76,52.0,1968.0,784.0,430.0,3.3702,370000.0,-0.05031137613459136,0.17187612248666867,-0.04042434617455837,True
-122.44,37.76,52.0,2959.0,1145.0,666.0,4.2222,361600.0,-0.05031137613459136,0.17187612248666867,-0.04042434617455837,True
-122.15,37.73,45.0,3758.0,1573.0,736.0,2.8355,245400.0,0.02150975834310426,-0.10885574523775074,-0.07120633684861437,True
-122.26,37.85,52.0,3503.0,1504.0,734.0,3.2705,241800.0,0.00493112207398358,0.0006289564467334534,0.047677143254450514,True
-122.24,37.84,52.0,3529.0,1177.0,555.0,5.1773,389500.0,0.009060364268851954,-0.018770409782329626,0.03775435676088856,True
-122.23,37.78,52.0,472.0,415.0,126.0,2.6429,71300.0,0.005716506181729972,-0.03012256523733771,-0.021907672228665055,True
-122.1,37.39,31.0,1117.0,591.0,302.0,3.5909,353100.0,-0.0002551240588150819,-0.1630760446399732,-0.41033523092752444,True
-122.27,37.88,52.0,1693.0,669.0,367.0,3.5417,287500.0,0.005364287305392848,0.010941060937738327,0.07752373254861158,True
-122.12,37.82,26.0,2269.0,918.0,313.0,6.6657,364500.0,0.037981776725223265,-0.1343992718673258,0.018900033461787032,True
-122.27,37.88,52.0,3360.0,1232.0,621.0,4.2813,284900.0,0.005364287305392848,0.010941060937738327,0.07752373254861158,True
-122.42,37.8,52.0,4985.0,1848.0,1255.0,4.9211,500001.0,-0.04104705139084063,0.15310168823306,-0.0007731192703629421,True
-122.23,37.82,52.0,3494.0,1192.0,383.0,12.3804,500001.0,0.009656260123494593,-0.028939616764271016,0.01788649232742533,True
-122.43,37.8,52.0,1006.0,349.0,233.0,3.2235,500000.0,-0.04360161447031369,0.16271586470342786,-0.0006063637072011107,True
-122.43,37.75,52.0,2155.0,962.0,490.0,3.775,325900.0,-0.048775331184039455,0.16207861371675153,-0.05057240614140946,True
-122.41,37.81,31.0,3991.0,2305.0,1201.0,1.8981,500001.0,-0.037454491568120106,0.14360260819127588,0.00905284736438092,True
-122.2,37.82,37.0,1229.0,420.0,176.0,7.0175,366700.0,0.01736879836856536,-0.057705907770643126,0.018033659127403397,True
-122.41,37.8,52.0,4088.0,1906.0,863.0,3.6065,433300.0,-0.03849142435291601,0.1434876244189101,-0.0009296454855682248,True
-122.43,37.76,52.0,2332.0,861.0,406.0,4.4318,437500.0,-0.04774638205872855,0.16222785660129324,-0.04057885451411058,True
-122.14,37.43,52.0,1944.0,696.0,293.0,8.2664,500001.0,-0.0061831032761513055,-0.12489864088111785,-0.3702548055662064,True
-122.38,37.73,20.0,120.0,55.0,19.0,2.625,187500.0,-0.03795327990168895,0.11341484464905781,-0.07112810316908756,True
-122.45,37.74,52.0,1596.0,642.0,273.0,4.375,349500.0,-0.05493995775506628,0.1812413271417605,-0.06027154747988061,True
-122.3,38.32,20.0,2063.0,1045.0,460.0,2.5035,153200.0,0.04279121454492364,0.046087270854422345,0.5153700129228501,True
-122.08,37.64,36.0,1116.0,662.0,226.0,5.7309,177900.0,0.030810934193639533,-0.17927820447591744,-0.16041292092680848,True
-122.28,37.91,48.0,2083.0,685.0,286.0,7.3089,331200.0,0.005824288038339499,0.021158582842534055,0.10738461442273678,True
-122.06,37.73,5.0,3596.0,1738.0,512.0,7.0568,412500.0,0.04489003735150171,-0.19579680021491697,-0.07010251386221802,True
-122.49,37.78,46.0,3304.0,1783.0,777.0,3.6148,352200.0,-0.061022246126158246,0.220290536875498,-0.019452938601860828,True
-122.25,38.1,52.0,248.0,173.0,69.0,2.3,109400.0,0.03215878761082083,-0.0017213344884751435,0.29636396815743565,True
-122.03,37.56,24.0,8444.0,4446.0,1491.0,4.6978,240300.0,0.03565176848441258,-0.22926538647475642,-0.2402009190586876,True
-122.41,37.75,52.0,1919.0,1483.0,421.0,3.4063,253900.0,-0.04363779586188663,0.14276873266316462,-0.05084425468365115,True
-122.11,37.89,32.0,2372.0,1067.0,492.0,4.3235,279500.0,0.047160276068149924,-0.14070804076127935,0.0889328565379665,True
-122.28,38.22,42.0,106.0,40.0,25.0,7.5197,275000.0,0.03703609952742534,0.027777269549790477,0.415758127228284,True
-122.37,37.95,35.0,215.0,100.0,34.0,1.6023,81300.0,-0.012696451301726919,0.10662501314709343,0.1480263673483443,True
-122.14,37.72,45.0,1397.0,555.0,248.0,2.983,202700.0,0.02312541644000753,-0.11884360422717226,-0.08108622891327764,True
-122.41,37.8,52.0,1724.0,1016.0,395.0,3.3839,400000.0,-0.03849142435291601,0.1434876244189101,-0.0009296454855682248,True
-122.18,37.78,43.0,1985.0,1085.0,407.0,3.4205,136700.0,0.018624981532693353,-0.07826178304329506,-0.021644038652822148,True
-122.2,37.78,45.0,1766.0,869.0,327.0,4.5893,163500.0,0.013458790123500259,-0.059006995431870386,-0.02177793288380907,True
-122.11,37.4,16.0,1994.0,1173.0,472.0,4.1875,266400.0,-0.0017183502625855022,-0.15359437867398967,-0.4002964590117305,True
-122.13,38.01,48.0,2123.0,859.0,474.0,1.8523,144800.0,0.05316927155751496,-0.11547697243245487,0.2082321039861228,True
-122.47,37.76,48.0,2064.0,1055.0,467.0,2.8711,329600.0,-0.05800079283325694,0.2008216197170358,-0.03990703593997419,True
-122.07,37.37,22.0,3770.0,1657.0,762.0,4.8021,457500.0,0.0051450758268804875,-0.19133299984570723,-0.43053322573967223,True
-122.56,37.97,52.0,1833.0,735.0,306.0,4.6944,398900.0,-0.0574964469439548,0.28441962322277275,0.17393657243861177,True
-122.2,37.35,17.0,3095.0,1173.0,424.0,13.2986,500001.0,-0.029640989948788596,-0.06900924026498793,-0.4497628347327911,True
-122.53,37.97,44.0,3595.0,1831.0,910.0,2.6036,287500.0,-0.05013264279139519,0.25636967351523676,0.17261522856198125,True
-122.41,37.77,52.0,361.0,168.0,55.0,3.2292,275000.0,-0.041586909862833144,0.1430850899611135,-0.030878005497454224,True
-122.22,38.07,4.0,15654.0,7025.0,2168.0,5.8171,225200.0,0.036532249576399986,-0.029940411842990698,0.2666611954560887,True
-122.16,38.02,40.0,1800.0,761.0,277.0,5.1265,196100.0,0.046609060430091435,-0.08720475035042984,0.21762271246621567,True
-122.07,37.93,45.0,1544.0,614.0,238.0,5.0255,226000.0,0.06105696143640756,-0.17629947317940606,0.12982526017141782,True
-122.2,37.84,35.0,2865.0,1072.0,443.0,7.4882,319300.0,0.019317543514327896,-0.05703203395039402,0.037939298690349475,True
-122.49,37.76,52.0,1792.0,782.0,287.0,4.0391,332700.0,-0.06312239798651327,0.22011913651301795,-0.039517177903033066,True
-122.29,37.88,52.0,1650.0,841.0,380.0,3.556,179300.0,0.00027894013386095155,0.029966688916471203,0.07757243099686766,True
-122.07,37.96,37.0,1217.0,552.0,194.0,5.0445,196200.0,0.06375745265137918,-0.17439949540965807,0.15982659718550585,True
-122.51,37.87,21.0,3904.0,1949.0,919.0,2.862,258400.0,-0.05641341823190064,0.23938831522669743,0.07141238127895756,True
-122.09,37.42,23.0,4874.0,2699.0,1163.0,3.8003,229800.0,0.005485485901275435,-0.17256774755975607,-0.3804075173085312,True
-122.1,38.24,13.0,7367.0,3193.0,983.0,5.3102,195000.0,0.08051139747906493,-0.1256346292760856,0.4384582273912275,True
-122.14,37.84,24.0,2131.0,874.0,373.0,5.6349,355600.0,0.03473665499111583,-0.11441247073229605,0.03855846761337592,True
-122.14,37.71,18.0,3905.0,2197.0,1044.0,3.6932,166800.0,0.02214427480191225,-0.11916247876720924,-0.09105715167415823,True
-122.38,37.73,38.0,1388.0,871.0,265.0,2.1667,193800.0,-0.03795327990168895,0.11341484464905781,-0.07112810316908756,True
-122.27,37.85,47.0,2077.0,719.0,326.0,2.2431,172700.0,0.0023753052463797667,0.01018317769294254,0.04768219325676991,True
-122.21,37.78,44.0,1729.0,1240.0,393.0,2.3125,102800.0,0.01087709337172768,-0.04937914357577303,-0.02183065457050492,True
-122.33,37.98,3.0,2850.0,1024.0,515.0,6.0115,175000.0,0.00039575281063483983,0.06942077641162854,0.17736265646452667,True
-122.28,37.82,52.0,1387.0,1074.0,304.0,1.2171,80300.0,-0.003176683222202728,0.019010513475349225,0.01785602848431051,True
-122.07,37.93,25.0,7201.0,3264.0,1433.0,3.7433,252100.0,0.06105696143640756,-0.17629947317940606,0.12982526017141782,True
-122.21,37.49,24.0,2528.0,2437.0,861.0,2.2746,225000.0,-0.017960479408256052,-0.056962086467934735,-0.31041829140464067,True
-122.33,37.95,45.0,1585.0,981.0,373.0,3.0313,135800.0,-0.002698426458045344,0.06904790801388443,0.14750072163086367,True
-122.22,37.81,52.0,1971.0,765.0,308.0,6.5217,273700.0,0.011244666297751216,-0.038838198363310546,0.007975142892489106,True
-122.2,37.48,32.0,640.0,991.0,160.0,1.9844,270000.0,-0.016401415557781393,-0.06676803941462219,-0.3203722590158956,True
-122.36,37.94,45.0,907.0,479.0,161.0,3.0862,79000.0,-0.011244393981699475,0.09715459945744132,0.13791132006499893,True
-122.53,37.9,44.0,2846.0,1232.0,537.0,3.8839,327200.0,-0.058098833050980146,0.2580075647956358,0.10223230834438328,True
-122.07,37.66,21.0,5031.0,2461.0,1042.0,3.875,179300.0,0.03540752953968008,-0.1884202966432628,-0.14030664004924,True
-122.41,37.79,52.0,2161.0,904.0,431.0,3.5066,350000.0,-0.03952580554905982,0.14336304395295937,-0.01091228916555527,True
-122.27,37.8,10.0,105.0,125.0,39.0,0.9722,137500.0,-0.0026031334708752495,0.008908080980497224,-0.0020537192501235194,True
-122.52,37.95,33.0,4448.0,1675.0,628.0,7.8904,468800.0,-0.049960864154998084,0.2475334168110425,0.15211656036667817,True
-122.45,37.78,48.0,1013.0,464.0,205.0,3.2011,428300.0,-0.0507979643208261,0.18175889703612602,-0.020251042172856688,True
-122.43,37.75,52.0,2700.0,1181.0,575.0,3.575,396800.0,-0.048775331184039455,0.16207861371675153,-0.05057240614140946,True
-122.31,37.91,43.0,2549.0,1060.0,528.0,3.6417,178400.0,-0.0017587911596312863,0.049555470154188375,0.1075237330705068,True
-122.26,37.77,52.0,2097.0,915.0,413.0,2.9899,228100.0,-0.003010013366080815,-0.0015018318563057751,-0.03189922929862622,True
-122.1,37.69,41.0,746.0,387.0,161.0,3.9063,178400.0,0.03057237799117231,-0.15848628284412944,-0.11063038161463677,True
-122.27,37.82,43.0,1868.0,1061.0,407.0,1.5045,93800.0,-0.0006122374329362159,0.00941991234087096,0.017840647667471506,True
-122.58,38.08,27.0,10839.0,4406.0,1623.0,5.615,285600.0,-0.04900450739273616,0.29742363100954794,0.2858630858342895,True
-122.27,38.0,15.0,1216.0,572.0,178.0,5.8418,240300.0,0.017334667346100393,0.013918550971304892,0.19688981405125425,True
-122.25,37.53,16.0,4428.0,1677.0,623.0,7.6864,422500.0,-0.024258267109459924,-0.01751839288707083,-0.27062766517175474,True
-122.48,37.75,49.0,2203.0,1052.0,405.0,4.4375,329200.0,-0.06160361508157533,0.210355513863176,-0.04974186086004258,True
-122.23,37.82,52.0,3051.0,1005.0,369.0,8.1872,466100.0,0.009656260123494593,-0.028939616764271016,0.01788649232742533,True
-122.51,37.78,45.0,2564.0,1056.0,460.0,4.7328,351100.0,-0.06612828519720519,0.23955679745526676,-0.0189957351119063,True
-122.17,37.75,48.0,1751.0,935.0,349.0,1.4375,90000.0,0.01828206606618017,-0.088892456829642,-0.05144376447421481,True
-122.49,37.78,47.0,2695.0,1505.0,644.0,3.0877,329100.0,-0.061022246126158246,0.220290536875498,-0.019452938601860828,True
-122.5,37.91,31.0,7001.0,2755.0,1267.0,5.4851,441100.0,-0.04948775469074002,0.22942775556775524,0.11124691836874787,True
-122.22,37.79,38.0,3049.0,2167.0,659.0,2.7969,141700.0,0.009279808168971693,-0.03944933705312066,-0.011924207957239136,True
-122.27,37.88,52.0,2803.0,1372.0,876.0,2.1907,271400.0,0.005364287305392848,0.010941060937738327,0.07752373254861158,True
-122.08,37.62,27.0,1826.0,1016.0,313.0,5.64,206500.0,0.028803429987667155,-0.17977149184775196,-0.18041617714949976,True
-122.07,37.67,27.0,3239.0,1469.0,616.0,3.2465,230600.0,0.03640056287889814,-0.18813123956790115,-0.1302991264572017,True
-122.25,37.83,52.0,1279.0,534.0,291.0,3.1429,231600.0,0.005509467622197755,-0.00948263556694704,0.027789320650335056,True
-122.17,37.75,38.0,992.0,732.0,259.0,1.6196,85100.0,0.01828206606618017,-0.088892456829642,-0.05144376447421481,True
-122.14,37.76,34.0,1513.0,545.0,211.0,5.5701,252800.0,0.02702914455476369,-0.11749050984491714,-0.04120325360223695,True
-122.18,37.79,39.0,617.0,236.0,106.0,5.2578,253000.0,0.01959975995929034,-0.07792450804853343,-0.011686578573326124,True
-122.22,38.09,47.0,2161.0,966.0,360.0,2.2734,88700.0,0.03845755779394765,-0.029181848296665574,0.28655956964247187,True
-122.5,37.97,25.0,6526.0,5917.0,1812.0,2.7273,187500.0,-0.04275237043691349,0.22831527092160622,0.17143671557807003,True
-122.23,38.13,29.0,5154.0,2459.0,1019.0,3.2664,142900.0,0.039901553627674786,-0.018698114420620835,0.3262863125285563,True
-122.01,37.94,18.0,2077.0,937.0,292.0,6.3809,273600.0,0.07724962701524225,-0.23205201296059078,0.14174914453589732,True
-122.46,37.88,35.0,2492.0,812.0,373.0,8.8386,500001.0,-0.042735966364509825,0.19171440763166195,0.08002961265389075,True
-122.2,37.8,46.0,2041.0,1059.0,399.0,3.8487,203300.0,0.015415880146330756,-0.058364227707923974,-0.0018720873146878256,True
-122.46,37.77,52.0,3193.0,2099.0,681.0,3.9375,402900.0,-0.05439877290886251,0.19128876618960394,-0.030077109179146154,True
-122.42,37.73,35.0,1871.0,1055.0,310.0,4.625,279300.0,-0.04825189417737613,0.15208060939826284,-0.07068944843663523,True
-122.16,37.77,47.0,1256.0,570.0,218.0,4.375,161900.0,0.022822547923438723,-0.09786400964757896,-0.03143549912136953,True
-122.32,37.96,34.0,2070.0,784.0,294.0,4.0417,182800.0,0.0008296304863926812,0.05980254833012555,0.1573583208142508,True
-122.39,37.76,52.0,157.0,88.0,27.0,3.675,162500.0,-0.037477216075715344,0.12363612967718382,-0.04110762487233692,True
-122.46,37.78,52.0,2632.0,1364.0,544.0,3.4605,441700.0,-0.05335554941632953,0.19139167641046528,-0.02006600418646416,True
-122.36,37.94,27.0,844.0,583.0,265.0,0.9687,105800.0,-0.011244393981699475,0.09715459945744132,0.13791132006499893,True
-122.01,37.95,8.0,3866.0,1555.0,513.0,6.0901,298200.0,0.07812237611704129,-0.2313005809973409,0.1517887290922611,True
-122.28,37.81,17.0,1237.0,762.0,439.0,0.9241,177500.0,-0.0041751346734084345,0.018765642221178835,0.007908392961135338,True
-122.02,37.58,15.0,3052.0,2097.0,728.0,3.3617,178100.0,0.040312153162093384,-0.23863191746414628,-0.2200596915729838,True
-122.3,37.57,36.0,2406.0,1189.0,403.0,4.7917,276100.0,-0.033209532774597525,0.03184911589861354,-0.23082050240891,True
-122.41,37.74,34.0,1403.0,839.0,255.0,4.7031,255200.0,-0.04465940340451194,0.14259614521388422,-0.06082756445603804,True
-122.25,37.86,52.0,1587.0,878.0,449.0,1.7652,336800.0,0.008477147218096817,-0.008645083675649302,0.057630990145216776,True
-122.09,37.63,34.0,1457.0,735.0,249.0,3.9167,189500.0,0.027209487009702136,-0.16984813657242648,-0.1704946206505313,True
-122.47,37.78,52.0,3021.0,1479.0,514.0,4.0208,414600.0,-0.05591212755890868,0.20102454826835034,-0.019871320291705682,True
-122.53,37.86,38.0,1183.0,628.0,205.0,3.75,478600.0,-0.0625496091927922,0.2585584948230971,0.06199777729449417,True
-122.19,38.09,8.0,614.0,278.0,115.0,6.3735,166300.0,0.04575702905613638,-0.05633932574718367,0.28686934508049644,True
-122.14,37.45,52.0,3841.0,1391.0,540.0,7.8647,500001.0,-0.004104134965914744,-0.12469672546734696,-0.3503122865828642,True
-122.45,38.01,36.0,4501.0,2196.0,800.0,4.3182,252700.0,-0.025976250459674385,0.1809424511378739,0.20977828457878925,True
-122.47,37.79,52.0,437.0,194.0,87.0,2.8125,500001.0,-0.05486242211457504,0.201105769551579,-0.009853868896515506,True
-122.28,37.88,52.0,1193.0,506.0,207.0,4.1912,254500.0,0.002820979905136424,0.02045372517951409,0.07754178128777682,True
-122.14,37.38,26.0,2859.0,951.0,336.0,10.4277,500001.0,-0.011418892889114343,-0.1252596628341637,-0.4201101887006299,True
-122.11,37.69,37.0,2444.0,1562.0,618.0,2.6464,155200.0,0.027972243785284037,-0.1488092551688252,-0.11073246721815981,True
-122.28,37.88,52.0,1172.0,489.0,218.0,3.9167,235600.0,0.002820979905136424,0.02045372517951409,0.07754178128777682,True
-122.12,37.43,33.0,3262.0,1411.0,626.0,5.316,398100.0,-0.001088911906138368,-0.14396036015500788,-0.37031110051997196,True
-122.26,37.83,52.0,1470.0,689.0,309.0,3.48,191400.0,0.0029459075832276842,9.600011559698233e-05,0.02778305013572597,True
-122.24,37.79,43.0,1626.0,1284.0,357.0,2.2542,112200.0,0.004125630258874595,-0.02020992555371549,-0.01198424621066225,True
-122.07,37.67,38.0,2104.0,1039.0,394.0,3.875,165300.0,0.03640056287889814,-0.18813123956790115,-0.1302991264572017,True
-122.25,38.16,17.0,4459.0,1812.0,888.0,2.9375,106700.0,0.038062309588167136,7.266614897880637e-05,0.35604707523592055,True
-122.01,37.56,6.0,3028.0,1531.0,736.0,4.4259,158000.0,0.04083195612203197,-0.24858370906392926,-0.24009510512685955,True
-122.09,37.39,34.0,1508.0,774.0,443.0,2.7279,365600.0,0.0022719055525121604,-0.172543795598267,-0.4103931148263765,True
-122.24,37.8,52.0,996.0,731.0,228.0,2.2697,127000.0,0.005113286469706143,-0.019924671381508753,-0.0020365196419239798,True
-122.16,37.73,49.0,1699.0,768.0,385.0,2.8301,171600.0,0.01891581770125442,-0.09919426521889366,-0.07128940935640198,True
-122.19,37.75,19.0,2207.0,1481.0,520.0,1.3194,81400.0,0.01310340472497146,-0.06959240781412972,-0.05158102127737628,True
-122.17,37.74,34.0,1223.0,824.0,280.0,2.2917,92500.0,0.017303140246852814,-0.08921540477398919,-0.06140416033761747,True
-122.44,37.77,52.0,2994.0,1428.0,700.0,3.0766,438900.0,-0.049276910428763206,0.17200694278832224,-0.03042530283638883,True
-122.09,37.67,39.0,2069.0,1408.0,478.0,3.1115,153500.0,0.03119714506053313,-0.16876901177276094,-0.13051229905204673,True
-122.33,37.91,36.0,1954.0,1437.0,440.0,1.125,93800.0,-0.006807285040113411,0.06848799609843721,0.10768408961549641,True
-122.11,37.37,49.0,1068.0,410.0,171.0,7.2045,500001.0,-0.0049192970709966595,-0.15360463356945178,-0.4302495103130205,True
-122.41,37.8,52.0,2583.0,1335.0,613.0,3.1477,500001.0,-0.03849142435291601,0.1434876244189101,-0.0009296454855682248,True
-122.14,37.42,46.0,206.0,134.0,51.0,4.15,265000.0,-0.007225863523891199,-0.12498732656774991,-0.38022599543143454,True
-122.45,37.77,52.0,2296.0,1039.0,472.0,4.1417,500000.0,-0.051838324527929164,0.18164780048205886,-0.03025585562433995,True
-122.11,37.41,27.0,5110.0,2764.0,1482.0,3.4198,351900.0,-0.000656888274082703,-0.15357024864193486,-0.3903119083624136,True
-122.42,37.75,52.0,2164.0,1122.0,469.0,3.2632,306000.0,-0.046207004963872846,0.1524236047578186,-0.05071262887376811,True
-122.53,37.91,37.0,2524.0,999.0,417.0,7.9892,500001.0,-0.05697463193004066,0.25782615153105276,0.11228925563595801,True
-122.03,37.98,44.0,1254.0,498.0,217.0,3.4531,148900.0,0.07565081151150771,-0.21032752689428105,0.18114677458344655,True
-122.17,37.72,43.0,3783.0,2139.0,789.0,4.0202,166300.0,0.015340600548411755,-0.08984382943965331,-0.08132507739846692,True
-122.25,37.81,28.0,5806.0,2563.0,1497.0,3.2177,273400.0,0.003530098914515482,-0.010037583065933688,0.00789486998859907,True
-122.25,37.85,52.0,1627.0,565.0,259.0,3.8462,342200.0,0.00748810388806625,-0.008924951982564062,0.047683767886864396,True
-122.44,37.78,39.0,1181.0,901.0,281.0,1.4866,237500.0,-0.048239376351051,0.1721262182540996,-0.020426452099594962,True
-122.31,37.58,44.0,1990.0,1141.0,424.0,3.9696,258300.0,-0.03480774598323412,0.041804754922936366,-0.22085810981630763,True
-122.22,37.79,52.0,3424.0,2273.0,685.0,3.9048,164700.0,0.009279808168971693,-0.03944933705312066,-0.011924207957239136,True
-122.35,37.94,47.0,1275.0,844.0,273.0,2.8967,95600.0,-0.008740246350384062,0.08774113611312116,0.13777530558379447,True
-122.27,37.85,50.0,1279.0,675.0,255.0,1.9028,150800.0,0.0023753052463797667,0.01018317769294254,0.04768219325676991,True
-122.11,37.37,22.0,1477.0,520.0,187.0,10.3329,500001.0,-0.0049192970709966595,-0.15360463356945178,-0.4302495103130205,True
-122.45,37.78,52.0,2033.0,2198.0,418.0,3.6667,418400.0,-0.0507979643208261,0.18175889703612602,-0.020251042172856688,True
-122.05,37.54,25.0,4209.0,2568.0,703.0,5.2882,223100.0,0.028399907112301535,-0.21021315643744992,-0.2603415961034766,True
-122.24,37.81,52.0,1490.0,634.0,256.0,6.0302,287300.0,0.0061005880096976686,-0.019638092798829214,0.00791120405200575,True
-122.08,37.72,31.0,3866.0,1368.0,521.0,6.187,340400.0,0.038715106252915125,-0.17683633102624816,-0.08040393067160473,True
-122.52,37.94,18.0,1804.0,600.0,241.0,5.9582,500001.0,-0.05109744816023219,0.24776543656463393,0.14207043558805765,True
-122.19,37.76,49.0,1368.0,790.0,269.0,1.7056,91400.0,0.014083958932144517,-0.06927765243723609,-0.04162589519943775,True
-122.09,37.97,5.0,5303.0,2017.0,727.0,6.9961,294100.0,0.059594027919059524,-0.1550634887915655,0.16927129251413067,True
-122.26,37.86,52.0,2888.0,1253.0,538.0,3.3893,241700.0,0.0059237119664034745,0.0008954994657061969,0.05762418980838113,True
-122.44,37.8,52.0,2869.0,500.0,335.0,5.0376,500001.0,-0.046155109181524566,0.1723301439161346,-0.00042936236685416177,True
-122.36,37.96,30.0,950.0,1073.0,280.0,1.8664,107800.0,-0.0091524273754674,0.09730008921543065,0.15783421316658697,True
-122.09,37.66,40.0,1340.0,766.0,271.0,3.4722,135400.0,0.030204687654879023,-0.1690554002627576,-0.14050775221183326,True
-122.25,37.79,39.0,461.0,381.0,123.0,1.6,112500.0,0.0015499979988780714,-0.010589795257513876,-0.011999583858086263,True
-122.44,37.79,52.0,1726.0,614.0,356.0,3.6812,500000.0,-0.04719877548731259,0.1722339514207016,-0.010427802445428605,True
-122.43,37.77,52.0,1567.0,654.0,425.0,2.6914,366700.0,-0.04671453426558629,0.16236620033323934,-0.03058546690698583,True
-122.44,37.74,23.0,6291.0,2818.0,1198.0,4.2672,391900.0,-0.052371094875010245,0.1715798326809559,-0.06042297677408272,True
