0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181
66.58503747347842,0.12799568978566514,0.12758731282231464,0.1275873130283031,0.13003868189414997,0.12228162492415637,0.12309776611187945,66.58170123412921,0.12718160158952754,0.12718160179484247,0.1296247743038318,0.12189367144084362,0.12270707963591189,66.57834656204004,0.12677595642173461,0.12921093299170386,0.12150578296605327,0.12231645829501281,66.57834656373691,0.12921093320044366,0.12150578316171137,0.1223164584920479,66.59820119876653,0.12383420109912714,0.12466127621179646,66.53298306313165,0.11724162196265618,66.54018149831491,92.43,25.55,42.51,3.59,49.16,13.74,45.25,28.37,748.46,4.43,211500000.0,91.74,26.58,42.76,3.7,48.82,13.82,45.17,28.46,744.27,4.24,210600000.0,91.93,26.56,42.25,4.11,48.17,13.34,44.3,28.33,735.86,4.16,209700000.0,92.59,26.52,41.64,4.35,48.49,13.43,44.53,28.39,730.06,4.47,209700000.0,92.97,26.55,42.02,4.28,48.46,13.27,45.81,28.56,731.09,4.51,215100000.0,92.88,26.51,42.18,4.5,48.41,13.35,45.69,28.57,742.93,4.46,198000000.0,93.55,26.0,42.49,4.12,48.02,13.12,46.7,28.62,742.52,4.52,199800000.0,92.43,25.55,42.51,3.59,49.16,13.74,45.25,28.37,748.46,4.43,211500000.0,91.74,26.58,42.76,3.7,48.82,13.82,45.17,28.46,744.27,4.24,210600000.0,91.93,26.56,42.25,4.11,48.17,13.34,44.3,28.33,735.86,4.16,209700000.0,92.59,26.52,41.64,4.35,48.49,13.43,44.53,28.39,730.06,4.47,209700000.0,92.97,26.55,42.02,4.28,48.46,13.27,45.81,28.56,731.09,4.51,215100000.0,92.88,26.51,42.18,4.5,48.41,13.35,45.69,28.57,742.93,4.46,198000000.0,93.55,26.0,42.49,4.12,48.02,13.12,46.7,28.62,742.52,4.52,199800000.0
67.819910480363,0.1313569546209567,0.13135695483455326,0.13389947932295732,0.12585801100454908,0.1267035273035763,0.11739595309095974,67.81657762147883,0.13093490284111695,0.13346885970747502,0.12545450896485874,0.12629717140304078,0.11702103885532093,67.81657762316476,0.13346885992467936,0.12545450916836653,0.12629717160799278,0.11702103904438844,67.83630140009562,0.12787712869019294,0.12873692000266793,0.11927207600399953,67.77149763674859,0.12102075465506136,0.11215323359036798,67.7786524747235,0.11290164817780261,67.695092629902,91.74,26.58,42.76,3.7,48.82,13.82,45.17,28.46,744.27,4.24,210600000.0,91.93,26.56,42.25,4.11,48.17,13.34,44.3,28.33,735.86,4.16,209700000.0,92.59,26.52,41.64,4.35,48.49,13.43,44.53,28.39,730.06,4.47,209700000.0,92.97,26.55,42.02,4.28,48.46,13.27,45.81,28.56,731.09,4.51,215100000.0,92.88,26.51,42.18,4.5,48.41,13.35,45.69,28.57,742.93,4.46,198000000.0,93.55,26.0,42.49,4.12,48.02,13.12,46.7,28.62,742.52,4.52,199800000.0,92.78,25.72,41.72,3.93,47.89,12.79,46.08,28.71,733.19,4.32,180000000.0,91.74,26.58,42.76,3.7,48.82,13.82,45.17,28.46,744.27,4.24,210600000.0,91.93,26.56,42.25,4.11,48.17,13.34,44.3,28.33,735.86,4.16,209700000.0,92.59,26.52,41.64,4.35,48.49,13.43,44.53,28.39,730.06,4.47,209700000.0,92.97,26.55,42.02,4.28,48.46,13.27,45.81,28.56,731.09,4.51,215100000.0,92.88,26.51,42.18,4.5,48.41,13.35,45.69,28.57,742.93,4.46,198000000.0,93.55,26.0,42.49,4.12,48.02,13.12,46.7,28.62,742.52,4.52,199800000.0,92.78,25.72,41.72,3.93,47.89,12.79,46.08,28.71,733.19,4.32,180000000.0
68.02986674852096,0.13474052878550344,0.13736594537706293,0.12906609311484665,0.12993826303560724,0.12034361242126282,0.12208963684783486,68.02986675019713,0.13736594560207607,0.12906609332561472,0.12993826324787278,0.12034361261709058,0.12208963704668047,68.04947467301741,0.131575727295281,0.13246570391905477,0.12267498937538615,0.12445671843940964,67.98503801306556,0.12447583438797295,0.11530546294784698,0.11697422105674636,67.99215419614947,0.11607977205909557,0.11776041403101717,67.90901892808155,0.10911248163140902,67.92497021154855,91.93,26.56,42.25,4.11,48.17,13.34,44.3,28.33,735.86,4.16,209700000.0,92.59,26.52,41.64,4.35,48.49,13.43,44.53,28.39,730.06,4.47,209700000.0,92.97,26.55,42.02,4.28,48.46,13.27,45.81,28.56,731.09,4.51,215100000.0,92.88,26.51,42.18,4.5,48.41,13.35,45.69,28.57,742.93,4.46,198000000.0,93.55,26.0,42.49,4.12,48.02,13.12,46.7,28.62,742.52,4.52,199800000.0,92.78,25.72,41.72,3.93,47.89,12.79,46.08,28.71,733.19,4.32,180000000.0,91.38,24.73,41.26,3.89,46.64,12.58,44.06,28.82,731.88,4.4,183600000.0,91.93,26.56,42.25,4.11,48.17,13.34,44.3,28.33,735.86,4.16,209700000.0,92.59,26.52,41.64,4.35,48.49,13.43,44.53,28.39,730.06,4.47,209700000.0,92.97,26.55,42.02,4.28,48.46,13.27,45.81,28.56,731.09,4.51,215100000.0,92.88,26.51,42.18,4.5,48.41,13.35,45.69,28.57,742.93,4.46,198000000.0,93.55,26.0,42.49,4.12,48.02,13.12,46.7,28.62,742.52,4.52,199800000.0,92.78,25.72,41.72,3.93,47.89,12.79,46.08,28.71,733.19,4.32,180000000.0,91.38,24.73,41.26,3.89,46.64,12.58,44.06,28.82,731.88,4.4,183600000.0
68.62440402721707,0.14473234596096718,0.1358837149753816,0.13681251534979885,0.1266076210418398,0.1284626546635026,0.1173065031662981,68.64379351293167,0.13856069922949188,0.1395086250131632,0.12909338494936787,0.13098668610116496,0.11960025310891222,68.58004930949005,0.13099292812536462,0.12124269877556484,0.12301501397978912,0.11235664942410749,68.58709254230408,0.12206663148224214,0.1238516609364598,0.1131167826595106,68.50475882783519,0.114660360753835,0.10476713045780428,68.52056461868872,0.10628461439881655,68.41932498737467,92.59,26.52,41.64,4.35,48.49,13.43,44.53,28.39,730.06,4.47,209700000.0,92.97,26.55,42.02,4.28,48.46,13.27,45.81,28.56,731.09,4.51,215100000.0,92.88,26.51,42.18,4.5,48.41,13.35,45.69,28.57,742.93,4.46,198000000.0,93.55,26.0,42.49,4.12,48.02,13.12,46.7,28.62,742.52,4.52,199800000.0,92.78,25.72,41.72,3.93,47.89,12.79,46.08,28.71,733.19,4.32,180000000.0,91.38,24.73,41.26,3.89,46.64,12.58,44.06,28.82,731.88,4.4,183600000.0,91.49,24.5,41.16,3.77,46.35,12.26,42.09,28.8,733.25,4.39,162000000.0,92.59,26.52,41.64,4.35,48.49,13.43,44.53,28.39,730.06,4.47,209700000.0,92.97,26.55,42.02,4.28,48.46,13.27,45.81,28.56,731.09,4.51,215100000.0,92.88,26.51,42.18,4.5,48.41,13.35,45.69,28.57,742.93,4.46,198000000.0,93.55,26.0,42.49,4.12,48.02,13.12,46.7,28.62,742.52,4.52,199800000.0,92.78,25.72,41.72,3.93,47.89,12.79,46.08,28.71,733.19,4.32,180000000.0,91.38,24.73,41.26,3.89,46.64,12.58,44.06,28.82,731.88,4.4,183600000.0,91.49,24.5,41.16,3.77,46.35,12.26,42.09,28.8,733.25,4.39,162000000.0
68.61589764815483,0.14516523583717836,0.1461687346431289,0.13515564280248718,0.13715558043509746,0.1251407151229098,0.12915225706228106,68.55276976115009,0.1371483739795957,0.12684357594059573,0.1287147729480171,0.11747389704980273,0.12122688545436536,68.55974794599801,0.12771501431300306,0.12959972774599787,0.11827758849765851,0.12205772379920539,68.47813013521018,0.11988910851942684,0.10945993543802329,0.11294175789507782,68.49380580795199,0.11106079774826756,0.11459685051081545,68.39334498174445,0.10465531172508605,68.4286121828081,92.97,26.55,42.02,4.28,48.46,13.27,45.81,28.56,731.09,4.51,215100000.0,92.88,26.51,42.18,4.5,48.41,13.35,45.69,28.57,742.93,4.46,198000000.0,93.55,26.0,42.49,4.12,48.02,13.12,46.7,28.62,742.52,4.52,199800000.0,92.78,25.72,41.72,3.93,47.89,12.79,46.08,28.71,733.19,4.32,180000000.0,91.38,24.73,41.26,3.89,46.64,12.58,44.06,28.82,731.88,4.4,183600000.0,91.49,24.5,41.16,3.77,46.35,12.26,42.09,28.8,733.25,4.39,162000000.0,91.19,25.0,41.81,3.86,46.22,12.34,42.89,28.32,732.19,4.42,169200000.0,92.97,26.55,42.02,4.28,48.46,13.27,45.81,28.56,731.09,4.51,215100000.0,92.88,26.51,42.18,4.5,48.41,13.35,45.69,28.57,742.93,4.46,198000000.0,93.55,26.0,42.49,4.12,48.02,13.12,46.7,28.62,742.52,4.52,199800000.0,92.78,25.72,41.72,3.93,47.89,12.79,46.08,28.71,733.19,4.32,180000000.0,91.38,24.73,41.26,3.89,46.64,12.58,44.06,28.82,731.88,4.4,183600000.0,91.49,24.5,41.16,3.77,46.35,12.26,42.09,28.8,733.25,4.39,162000000.0,91.19,25.0,41.81,3.86,46.22,12.34,42.89,28.32,732.19,4.42,169200000.0
67.97828120018914,0.14431750532069712,0.13335910645111404,0.13534665510941735,0.12342148584686129,0.12739909491508397,0.12938596187890447,67.98518875555735,0.1342865886875609,0.13628860866993575,0.12427653120190482,0.12828314781914762,0.13028449790583085,67.90435007570603,0.12596634842454982,0.11490812279305766,0.11859636007354987,0.12043875070577853,67.91988387418922,0.11660694658277398,0.12035300148939532,0.12222425855617214,67.82027353941301,0.10981465258377121,0.11151252956527387,67.85525758717495,0.1150851069657973,67.87205409482719,92.88,26.51,42.18,4.5,48.41,13.35,45.69,28.57,742.93,4.46,198000000.0,93.55,26.0,42.49,4.12,48.02,13.12,46.7,28.62,742.52,4.52,199800000.0,92.78,25.72,41.72,3.93,47.89,12.79,46.08,28.71,733.19,4.32,180000000.0,91.38,24.73,41.26,3.89,46.64,12.58,44.06,28.82,731.88,4.4,183600000.0,91.49,24.5,41.16,3.77,46.35,12.26,42.09,28.8,733.25,4.39,162000000.0,91.19,25.0,41.81,3.86,46.22,12.34,42.89,28.32,732.19,4.42,169200000.0,91.58,25.32,42.0,3.94,46.87,12.31,41.83,28.39,724.25,4.75,172800000.0,92.88,26.51,42.18,4.5,48.41,13.35,45.69,28.57,742.93,4.46,198000000.0,93.55,26.0,42.49,4.12,48.02,13.12,46.7,28.62,742.52,4.52,199800000.0,92.78,25.72,41.72,3.93,47.89,12.79,46.08,28.71,733.19,4.32,180000000.0,91.38,24.73,41.26,3.89,46.64,12.58,44.06,28.82,731.88,4.4,183600000.0,91.49,24.5,41.16,3.77,46.35,12.26,42.09,28.8,733.25,4.39,162000000.0,91.19,25.0,41.81,3.86,46.22,12.34,42.89,28.32,732.19,4.42,169200000.0,91.58,25.32,42.0,3.94,46.87,12.31,41.83,28.39,724.25,4.75,172800000.0
67.65081665686486,0.1384880355202432,0.14056618095873713,0.12810715436324338,0.13226028131500586,0.1343357608895826,0.1343357620351207,67.57046950127999,0.12984668687844025,0.11838140904458941,0.12220302440561218,0.12411292023102559,0.12411292128520829,67.5859137114471,0.12014368219766965,0.12402545922771288,0.1259654040012539,0.12596540507199647,67.48684080214251,0.11310112565807325,0.11486071466757722,0.11486071563879532,67.52164583873694,0.11856203270102054,0.11856203370546328,67.53835275460504,0.12041184548866571,67.53835276370367,93.55,26.0,42.49,4.12,48.02,13.12,46.7,28.62,742.52,4.52,199800000.0,92.78,25.72,41.72,3.93,47.89,12.79,46.08,28.71,733.19,4.32,180000000.0,91.38,24.73,41.26,3.89,46.64,12.58,44.06,28.82,731.88,4.4,183600000.0,91.49,24.5,41.16,3.77,46.35,12.26,42.09,28.8,733.25,4.39,162000000.0,91.19,25.0,41.81,3.86,46.22,12.34,42.89,28.32,732.19,4.42,169200000.0,91.58,25.32,42.0,3.94,46.87,12.31,41.83,28.39,724.25,4.75,172800000.0,89.49,26.0,42.3,3.97,46.63,12.39,42.62,28.46,704.25,5.26,172800000.0,93.55,26.0,42.49,4.12,48.02,13.12,46.7,28.62,742.52,4.52,199800000.0,92.78,25.72,41.72,3.93,47.89,12.79,46.08,28.71,733.19,4.32,180000000.0,91.38,24.73,41.26,3.89,46.64,12.58,44.06,28.82,731.88,4.4,183600000.0,91.49,24.5,41.16,3.77,46.35,12.26,42.09,28.8,733.25,4.39,162000000.0,91.19,25.0,41.81,3.86,46.22,12.34,42.89,28.32,732.19,4.42,169200000.0,91.58,25.32,42.0,3.94,46.87,12.31,41.83,28.39,724.25,4.75,172800000.0,89.49,26.0,42.3,3.97,46.63,12.39,42.62,28.46,704.25,5.26,172800000.0
66.70593268222599,0.13596242217062535,0.12384814413744191,0.1278821318278855,0.12989961821825222,0.12989961933208843,0.12435246657445173,66.72123945023084,0.12571167088631877,0.12980959106985693,0.1318590304124854,0.13185903154394646,0.12622398886664205,66.6229919565833,0.11827014765090978,0.1201280167487562,0.12012801777449414,0.11501991724897366,66.65752183399697,0.12403425397644727,0.12403425503743143,0.11875050705576748,66.67409111188495,0.12598789383275688,0.12061636227482131,66.67409112090759,0.12061636330492903,66.62741372496272,92.78,25.72,41.72,3.93,47.89,12.79,46.08,28.71,733.19,4.32,180000000.0,91.38,24.73,41.26,3.89,46.64,12.58,44.06,28.82,731.88,4.4,183600000.0,91.49,24.5,41.16,3.77,46.35,12.26,42.09,28.8,733.25,4.39,162000000.0,91.19,25.0,41.81,3.86,46.22,12.34,42.89,28.32,732.19,4.42,169200000.0,91.58,25.32,42.0,3.94,46.87,12.31,41.83,28.39,724.25,4.75,172800000.0,89.49,26.0,42.3,3.97,46.63,12.39,42.62,28.46,704.25,5.26,172800000.0,89.28,25.99,42.91,4.12,46.57,12.52,43.4,28.82,706.13,5.1,162900000.0,92.78,25.72,41.72,3.93,47.89,12.79,46.08,28.71,733.19,4.32,180000000.0,91.38,24.73,41.26,3.89,46.64,12.58,44.06,28.82,731.88,4.4,183600000.0,91.49,24.5,41.16,3.77,46.35,12.26,42.09,28.8,733.25,4.39,162000000.0,91.19,25.0,41.81,3.86,46.22,12.34,42.89,28.32,732.19,4.42,169200000.0,91.58,25.32,42.0,3.94,46.87,12.31,41.83,28.39,724.25,4.75,172800000.0,89.49,26.0,42.3,3.97,46.63,12.39,42.62,28.46,704.25,5.26,172800000.0,89.28,25.99,42.91,4.12,46.57,12.52,43.4,28.82,706.13,5.1,162900000.0
66.8194007670629,0.1291520014318244,0.13338551398523357,0.13550371852105705,0.1355037196906537,0.12968113434060924,0.12703515043986766,66.72166829356333,0.1214599255149619,0.12337944292814963,0.12337944398806144,0.11810324760696596,0.11570578189466228,66.75602643888962,0.1274141495481145,0.12741415064458636,0.12195592457959177,0.11947566250600716,66.7725098273754,0.12943295430196272,0.12388371832967723,0.1213620612081318,66.77250983635062,0.12388371939417459,0.12136206224977825,66.72606860422015,0.11617694428703017,66.70375204432004,91.38,24.73,41.26,3.89,46.64,12.58,44.06,28.82,731.88,4.4,183600000.0,91.49,24.5,41.16,3.77,46.35,12.26,42.09,28.8,733.25,4.39,162000000.0,91.19,25.0,41.81,3.86,46.22,12.34,42.89,28.32,732.19,4.42,169200000.0,91.58,25.32,42.0,3.94,46.87,12.31,41.83,28.39,724.25,4.75,172800000.0,89.49,26.0,42.3,3.97,46.63,12.39,42.62,28.46,704.25,5.26,172800000.0,89.28,25.99,42.91,4.12,46.57,12.52,43.4,28.82,706.13,5.1,162900000.0,90.04,25.86,43.04,4.12,47.62,12.6,44.86,28.96,708.88,5.45,158400000.0,91.38,24.73,41.26,3.89,46.64,12.58,44.06,28.82,731.88,4.4,183600000.0,91.49,24.5,41.16,3.77,46.35,12.26,42.09,28.8,733.25,4.39,162000000.0,91.19,25.0,41.81,3.86,46.22,12.34,42.89,28.32,732.19,4.42,169200000.0,91.58,25.32,42.0,3.94,46.87,12.31,41.83,28.39,724.25,4.75,172800000.0,89.49,26.0,42.3,3.97,46.63,12.39,42.62,28.46,704.25,5.26,172800000.0,89.28,25.99,42.91,4.12,46.57,12.52,43.4,28.82,706.13,5.1,162900000.0,90.04,25.86,43.04,4.12,47.62,12.6,44.86,28.96,708.88,5.45,158400000.0
66.36595896169005,0.1261500171862371,0.12816112984880276,0.1281611309595447,0.12263530954252225,0.12012660346425741,0.11761767388721808,66.40007209380357,0.13238662525012967,0.13238662639937804,0.12666922754649285,0.12407344975470884,0.12147738965558888,66.41643302903451,0.1345022899746618,0.1286890507078652,0.12604971463273448,0.1234100674497373,66.41643303794214,0.12868905182344725,0.12604971572424384,0.12341006851714849,66.37032864673054,0.12061969471849379,0.1180998741138109,66.34816518565664,0.11568917345106436,66.32518673733156,91.49,24.5,41.16,3.77,46.35,12.26,42.09,28.8,733.25,4.39,162000000.0,91.19,25.0,41.81,3.86,46.22,12.34,42.89,28.32,732.19,4.42,169200000.0,91.58,25.32,42.0,3.94,46.87,12.31,41.83,28.39,724.25,4.75,172800000.0,89.49,26.0,42.3,3.97,46.63,12.39,42.62,28.46,704.25,5.26,172800000.0,89.28,25.99,42.91,4.12,46.57,12.52,43.4,28.82,706.13,5.1,162900000.0,90.04,25.86,43.04,4.12,47.62,12.6,44.86,28.96,708.88,5.45,158400000.0,89.7,25.68,43.23,4.18,47.43,12.59,45.09,28.93,710.47,5.02,153900000.0,91.49,24.5,41.16,3.77,46.35,12.26,42.09,28.8,733.25,4.39,162000000.0,91.19,25.0,41.81,3.86,46.22,12.34,42.89,28.32,732.19,4.42,169200000.0,91.58,25.32,42.0,3.94,46.87,12.31,41.83,28.39,724.25,4.75,172800000.0,89.49,26.0,42.3,3.97,46.63,12.39,42.62,28.46,704.25,5.26,172800000.0,89.28,25.99,42.91,4.12,46.57,12.52,43.4,28.82,706.13,5.1,162900000.0,90.04,25.86,43.04,4.12,47.62,12.6,44.86,28.96,708.88,5.45,158400000.0,89.7,25.68,43.23,4.18,47.43,12.59,45.09,28.93,710.47,5.02,153900000.0
66.38858512425429,0.13223180259938544,0.132231803746976,0.1265225413412889,0.12393038710560522,0.12133790827738813,0.12652254043794167,66.40494989670947,0.13434442509435424,0.12853947484754957,0.12590383060584678,0.12326783237659787,0.1285394739290468,66.4049499056193,0.12853947596148166,0.12590383169577937,0.1232678334425015,0.12853947504298197,66.3588349584837,0.12048149674853882,0.1179651403246036,0.12299758010784667,66.33666669913666,0.11555777902631363,0.12048149589061789,66.3136834560625,0.1179651394856287,66.35883495089604,91.19,25.0,41.81,3.86,46.22,12.34,42.89,28.32,732.19,4.42,169200000.0,91.58,25.32,42.0,3.94,46.87,12.31,41.83,28.39,724.25,4.75,172800000.0,89.49,26.0,42.3,3.97,46.63,12.39,42.62,28.46,704.25,5.26,172800000.0,89.28,25.99,42.91,4.12,46.57,12.52,43.4,28.82,706.13,5.1,162900000.0,90.04,25.86,43.04,4.12,47.62,12.6,44.86,28.96,708.88,5.45,158400000.0,89.7,25.68,43.23,4.18,47.43,12.59,45.09,28.93,710.47,5.02,153900000.0,90.22,26.12,43.67,4.42,48.29,12.99,45.17,29.56,714.87,5.21,162900000.0,91.19,25.0,41.81,3.86,46.22,12.34,42.89,28.32,732.19,4.42,169200000.0,91.58,25.32,42.0,3.94,46.87,12.31,41.83,28.39,724.25,4.75,172800000.0,89.49,26.0,42.3,3.97,46.63,12.39,42.62,28.46,704.25,5.26,172800000.0,89.28,25.99,42.91,4.12,46.57,12.52,43.4,28.82,706.13,5.1,162900000.0,90.04,25.86,43.04,4.12,47.62,12.6,44.86,28.96,708.88,5.45,158400000.0,89.7,25.68,43.23,4.18,47.43,12.59,45.09,28.93,710.47,5.02,153900000.0,90.22,26.12,43.67,4.42,48.29,12.99,45.17,29.56,714.87,5.21,162900000.0
66.79059861627539,0.1378885021931019,0.13189649754101726,0.12917758604290136,0.12645931450520956,0.13189649659331787,0.12373996663361303,66.79059862513769,0.13189649869116143,0.12917758716816083,0.12645931560560528,0.1318964977434483,0.1237399677091304,66.74472072027108,0.12358185285491644,0.12098740497643866,0.1261769834669958,0.11839199349912607,66.7226602254601,0.11850475360332582,0.12358185196994223,0.1159656449682478,66.69978467431984,0.12098740411107971,0.11354004502227055,66.74472071272103,0.11839199265337273,66.67604581409567,91.58,25.32,42.0,3.94,46.87,12.31,41.83,28.39,724.25,4.75,172800000.0,89.49,26.0,42.3,3.97,46.63,12.39,42.62,28.46,704.25,5.26,172800000.0,89.28,25.99,42.91,4.12,46.57,12.52,43.4,28.82,706.13,5.1,162900000.0,90.04,25.86,43.04,4.12,47.62,12.6,44.86,28.96,708.88,5.45,158400000.0,89.7,25.68,43.23,4.18,47.43,12.59,45.09,28.93,710.47,5.02,153900000.0,90.22,26.12,43.67,4.42,48.29,12.99,45.17,29.56,714.87,5.21,162900000.0,87.68,25.1,40.39,4.05,46.35,12.02,41.06,28.27,685.2,4.88,149400000.0,91.58,25.32,42.0,3.94,46.87,12.31,41.83,28.39,724.25,4.75,172800000.0,89.49,26.0,42.3,3.97,46.63,12.39,42.62,28.46,704.25,5.26,172800000.0,89.28,25.99,42.91,4.12,46.57,12.52,43.4,28.82,706.13,5.1,162900000.0,90.04,25.86,43.04,4.12,47.62,12.6,44.86,28.96,708.88,5.45,158400000.0,89.7,25.68,43.23,4.18,47.43,12.59,45.09,28.93,710.47,5.02,153900000.0,90.22,26.12,43.67,4.42,48.29,12.99,45.17,29.56,714.87,5.21,162900000.0,87.68,25.1,40.39,4.05,46.35,12.02,41.06,28.27,685.2,4.88,149400000.0
66.91803049172167,0.13711158821902145,0.13426204761590702,0.1314148026324648,0.13711158722552802,0.12856801690944336,0.1251497985368615,66.87251047691883,0.12839411644817791,0.1256773049809147,0.13111320132264384,0.12296100619319711,0.11969955166919038,66.85061284689397,0.12307663313342186,0.12839411552080743,0.12041956273151484,0.11722926533824944,66.8279001332474,0.12567730407413372,0.11788037117130275,0.11476122380629973,66.87251046942548,0.12296100530705291,0.11969955080786239,66.80432399251538,0.11229380726997643,66.77481833685167,89.49,26.0,42.3,3.97,46.63,12.39,42.62,28.46,704.25,5.26,172800000.0,89.28,25.99,42.91,4.12,46.57,12.52,43.4,28.82,706.13,5.1,162900000.0,90.04,25.86,43.04,4.12,47.62,12.6,44.86,28.96,708.88,5.45,158400000.0,89.7,25.68,43.23,4.18,47.43,12.59,45.09,28.93,710.47,5.02,153900000.0,90.22,26.12,43.67,4.42,48.29,12.99,45.17,29.56,714.87,5.21,162900000.0,87.68,25.1,40.39,4.05,46.35,12.02,41.06,28.27,685.2,4.88,149400000.0,86.41,24.82,38.61,3.9,45.05,11.27,37.75,27.53,681.14,4.72,144000000.0,89.49,26.0,42.3,3.97,46.63,12.39,42.62,28.46,704.25,5.26,172800000.0,89.28,25.99,42.91,4.12,46.57,12.52,43.4,28.82,706.13,5.1,162900000.0,90.04,25.86,43.04,4.12,47.62,12.6,44.86,28.96,708.88,5.45,158400000.0,89.7,25.68,43.23,4.18,47.43,12.59,45.09,28.93,710.47,5.02,153900000.0,90.22,26.12,43.67,4.42,48.29,12.99,45.17,29.56,714.87,5.21,162900000.0,87.68,25.1,40.39,4.05,46.35,12.02,41.06,28.27,685.2,4.88,149400000.0,86.41,24.82,38.61,3.9,45.05,11.27,37.75,27.53,681.14,4.72,144000000.0
66.23035814468832,0.13213363166787198,0.1293210043986087,0.13494984717945255,0.12651011150209993,0.12313662649325356,0.12819654643231498,66.20858073906246,0.12662788153228366,0.13213363070721257,0.12387852186844192,0.12057893282334627,0.125528034431942,66.18598833725054,0.12932100345937128,0.12125042533581779,0.11802469595016687,0.12286303411437753,66.23035813723686,0.12651011058433892,0.1231366256011985,0.1281965455016695,66.16253251688232,0.11547221136519936,0.12019977660329087,66.13317115732828,0.11700359044429573,66.17671248422798,89.28,25.99,42.91,4.12,46.57,12.52,43.4,28.82,706.13,5.1,162900000.0,90.04,25.86,43.04,4.12,47.62,12.6,44.86,28.96,708.88,5.45,158400000.0,89.7,25.68,43.23,4.18,47.43,12.59,45.09,28.93,710.47,5.02,153900000.0,90.22,26.12,43.67,4.42,48.29,12.99,45.17,29.56,714.87,5.21,162900000.0,87.68,25.1,40.39,4.05,46.35,12.02,41.06,28.27,685.2,4.88,149400000.0,86.41,24.82,38.61,3.9,45.05,11.27,37.75,27.53,681.14,4.72,144000000.0,87.86,25.38,38.69,4.19,45.99,11.75,38.95,27.95,691.26,5.12,152100000.0,89.28,25.99,42.91,4.12,46.57,12.52,43.4,28.82,706.13,5.1,162900000.0,90.04,25.86,43.04,4.12,47.62,12.6,44.86,28.96,708.88,5.45,158400000.0,89.7,25.68,43.23,4.18,47.43,12.59,45.09,28.93,710.47,5.02,153900000.0,90.22,26.12,43.67,4.42,48.29,12.99,45.17,29.56,714.87,5.21,162900000.0,87.68,25.1,40.39,4.05,46.35,12.02,41.06,28.27,685.2,4.88,149400000.0,86.41,24.82,38.61,3.9,45.05,11.27,37.75,27.53,681.14,4.72,144000000.0,87.86,25.38,38.69,4.19,45.99,11.75,38.95,27.95,691.26,5.12,152100000.0
65.90661284378744,0.12854834081501543,0.13415684728563812,0.12574865453568745,0.12238950561302539,0.12742828382003135,0.127428283202212,65.8840853983925,0.13129193063046063,0.12307206260548853,0.11978825924166815,0.12471403885449966,0.12471403825055156,65.92832534880564,0.1284294457857192,0.1249948981837725,0.13014675512790444,0.1301467544962448,65.86069455213621,0.11718940796753641,0.12200220278227647,0.12200220219216229,65.83141112742169,0.11874853258890358,0.1187485320154073,65.87483553525163,0.12362911987363079,65.8748355301101,90.04,25.86,43.04,4.12,47.62,12.6,44.86,28.96,708.88,5.45,158400000.0,89.7,25.68,43.23,4.18,47.43,12.59,45.09,28.93,710.47,5.02,153900000.0,90.22,26.12,43.67,4.42,48.29,12.99,45.17,29.56,714.87,5.21,162900000.0,87.68,25.1,40.39,4.05,46.35,12.02,41.06,28.27,685.2,4.88,149400000.0,86.41,24.82,38.61,3.9,45.05,11.27,37.75,27.53,681.14,4.72,144000000.0,87.86,25.38,38.69,4.19,45.99,11.75,38.95,27.95,691.26,5.12,152100000.0,88.62,26.08,39.34,4.32,47.01,12.2,40.57,28.61,695.19,5.13,152100000.0,90.04,25.86,43.04,4.12,47.62,12.6,44.86,28.96,708.88,5.45,158400000.0,89.7,25.68,43.23,4.18,47.43,12.59,45.09,28.93,710.47,5.02,153900000.0,90.22,26.12,43.67,4.42,48.29,12.99,45.17,29.56,714.87,5.21,162900000.0,87.68,25.1,40.39,4.05,46.35,12.02,41.06,28.27,685.2,4.88,149400000.0,86.41,24.82,38.61,3.9,45.05,11.27,37.75,27.53,681.14,4.72,144000000.0,87.86,25.38,38.69,4.19,45.99,11.75,38.95,27.95,691.26,5.12,152100000.0,88.62,26.08,39.34,4.32,47.01,12.2,40.57,28.61,695.19,5.13,152100000.0
